N.;Prioridad;Fecha;Ensayo;Estatus
3184;yellow;2009-05-05;IT-532;pipeta_estrella
3185;yellow;2009-05-05;IT-532;pipeta_estrella
3186;yellow;2009-05-05;IT-532;pipeta_estrella
3187;yellow;2009-05-05;IT-532;pipeta_estrella
3188;yellow;2009-05-05;IT-532;pipeta_retirado
3189;yellow;2009-05-05;IT-532;pipeta_retirado
3190;yellow;2009-05-13;IT-532;pipeta_estrella
3191;yellow;2009-05-13;IT-532;pipeta_estrella
3192;yellow;2009-05-13;IT-532;pipeta_estrella
3193;yellow;2009-05-14;IT-532;pipeta_estrella
3194;yellow;2009-05-14;IT-532;pipeta_estrella
3195;yellow;2009-05-14;IT-532;pipeta_estrella
3196;yellow;2009-05-07;IT-532;pipeta_estrella
3197;yellow;2009-05-07;IT-532;pipeta_estrella
3198;yellow;2009-05-07;IT-532;pipeta_estrella
3199;yellow;2009-05-07;IT-532;pipeta_estrella
3200;yellow;2009-05-07;IT-532;pipeta_estrella
3201;yellow;2009-05-07;IT-532;pipeta_estrella
3202;yellow;2009-05-05;IT-532;pipeta_estrella
3203;yellow;2009-05-05;IT-532;pipeta_estrella
3204;yellow;2009-05-05;IT-532;pipeta_estrella
3205;yellow;2009-05-21;IT-515;pipeta_estrella
3206;yellow;2009-05-22;IT-515;pipeta_estrella
3207;yellow;2009-05-15;IT-532;pipeta_estrella
3208;yellow;2009-05-18;IT-532;pipeta_estrella
3209;yellow;2009-05-18;IT-532;pipeta_estrella
3210;yellow;2009-05-15;IT-532;pipeta_estrella
3211;yellow;2009-05-18;IT-532;pipeta_estrella
3212;yellow;2009-05-18;IT-532;pipeta_estrella
3213;yellow;2009-05-15;IT-532;pipeta_estrella
3214;yellow;2009-05-18;IT-532;pipeta_estrella
3215;yellow;2009-05-18;IT-532;pipeta_estrella
3216;yellow;2009-05-21;IT-532;pipeta_retirado
3217;yellow;2009-05-21;IT-532;pipeta_retirado
3218;yellow;2009-06-16;IT-515;pipeta_estrella
3219;yellow;2009-05-18;IT-515;pipeta_estrella
3220;yellow;2009-06-16;IT-532;pipeta_estrella
3221;yellow;2009-06-16;IT-532;pipeta_estrella
3222;yellow;2009-05-18;IT-532;pipeta_estrella
3223;yellow;2009-05-18;IT-532;pipeta_estrella
3224;yellow;2009-05-19;IT-515;pipeta_estrella
3225;yellow;2009-05-22;IT-515;pipeta_estrella
3226;yellow;2009-05-19;IT-532;pipeta_estrella
3227;yellow;2009-05-19;IT-532;pipeta_estrella
3228;yellow;2009-05-21;IT-532;pipeta_estrella
3229;yellow;2009-05-21;IT-532;pipeta_estrella
3230;yellow;2009-05-21;IT-532;pipeta_estrella
3231;yellow;2009-05-20;IT-515;pipeta_estrella
3232;yellow;2009-05-20;IT-532;pipeta_estrella
3233;yellow;2009-05-20;IT-532;pipeta_estrella
3234;yellow;2009-05-21;IT-515;pipeta_estrella
3235;yellow;2009-05-21;IT-532;pipeta_estrella
3236;yellow;2009-05-21;IT-532;pipeta_estrella
3237;yellow;2009-05-28;IT-515;pipeta_estrella
3238;yellow;2009-05-26;IT-515;pipeta_retirado
3239;yellow;2009-05-29;IT-532;pipeta_estrella
3240;yellow;2009-05-29;IT-532;pipeta_estrella
3241;yellow;2009-05-29;IT-532;pipeta_estrella
3242;yellow;2009-05-25;IT-532;pipeta_check
3243;yellow;2009-05-25;IT-532;pipeta_check
3244;yellow;2009-05-25;IT-532;pipeta_check
3245;yellow;2009-06-04;IT-532;pipeta_estrella
3246;yellow;2009-06-04;IT-532;pipeta_estrella
3247;yellow;2009-06-04;IT-532;pipeta_estrella
3248;yellow;2009-06-01;IT-532;pipeta_estrella
3249;yellow;2009-06-01;IT-532;pipeta_estrella
3250;yellow;2009-06-01;IT-532;pipeta_estrella
3251;yellow;2010-04-07;IT-532;pipeta_check
3252;yellow;2010-04-07;IT-532;pipeta_check
3253;yellow;2010-04-07;IT-532;pipeta_check
3254;yellow;2010-04-07;IT-532;pipeta_check
3255;yellow;2010-04-07;IT-532;pipeta_check
3256;yellow;2010-04-07;IT-532;pipeta_check
3257;yellow;2010-04-07;IT-532;pipeta_check
3258;yellow;2010-04-07;IT-532;pipeta_check
3259;yellow;2010-04-07;IT-532;pipeta_check
3260;yellow;2010-04-07;IT-532;pipeta_check
3261;yellow;2010-04-07;IT-532;pipeta_check
3262;yellow;2010-04-07;IT-532;pipeta_check
3263;yellow;2010-04-07;IT-532;pipeta_check
3264;yellow;2010-04-07;IT-532;pipeta_check
3265;yellow;2010-04-09;IT-515;pipeta_estrella
3266;yellow;2010-04-09;IT-515;pipeta_estrella
3267;yellow;2010-04-09;IT-515;pipeta_estrella
3268;yellow;2010-04-08;IT-515;pipeta_check
3269;yellow;2010-04-08;IT-515;pipeta_check
3270;yellow;2010-04-08;IT-515;pipeta_check
3271;yellow;2010-04-08;IT-532;pipeta_check
3272;yellow;2010-04-08;IT-532;pipeta_check
3273;yellow;2010-04-09;IT-532;pipeta_estrella
3274;yellow;2010-04-09;IT-532;pipeta_estrella
3275;yellow;2010-04-09;IT-532;pipeta_estrella
3276;yellow;2010-04-09;IT-532;pipeta_estrella
3277;yellow;2010-04-09;IT-532;pipeta_estrella
3278;yellow;2010-04-09;IT-532;pipeta_estrella
3279;yellow;2010-04-08;IT-532;pipeta_estrella
3280;yellow;2010-04-08;IT-532;pipeta_estrella
3281;yellow;2010-04-08;IT-532;pipeta_estrella
3282;yellow;2010-04-08;IT-532;pipeta_estrella
3283;yellow;2010-04-08;IT-532;pipeta_estrella
3284;yellow;2010-04-08;IT-532;pipeta_estrella
3285;yellow;2010-04-08;IT-532;pipeta_estrella
3286;yellow;2010-04-08;IT-532;pipeta_estrella
3287;yellow;2010-04-08;IT-532;pipeta_estrella
3288;yellow;2010-04-09;IT-532;pipeta_estrella
3289;yellow;2010-04-09;IT-532;pipeta_estrella
3290;yellow;2010-04-09;IT-532;pipeta_estrella
3291;yellow;2010-04-08;IT-532;pipeta_estrella
3292;yellow;2010-04-08;IT-532;pipeta_estrella
3293;yellow;2010-04-08;IT-532;pipeta_estrella
3294;yellow;2010-04-09;IT-532;pipeta_estrella
3295;yellow;2010-04-09;IT-532;pipeta_estrella
3296;yellow;2010-04-09;IT-532;pipeta_estrella
3297;yellow;2010-04-08;IT-532;pipeta_retirado
3298;yellow;2010-04-08;IT-532;pipeta_retirado
3299;yellow;2010-04-08;IT-532;pipeta_retirado
3300;yellow;2010-04-08;IT-532;pipeta_estrella
3301;yellow;2010-04-08;IT-532;pipeta_estrella
3302;yellow;2010-04-08;IT-532;pipeta_estrella
3303;yellow;2010-04-08;IT-532;pipeta_check
3304;yellow;2010-04-08;IT-532;pipeta_check
3305;yellow;2010-04-08;IT-532;pipeta_check
3306;yellow;2010-04-09;IT-532;pipeta_check
3307;yellow;2010-04-09;IT-532;pipeta_check
3308;yellow;2010-04-09;IT-532;pipeta_check
3309;yellow;2010-04-09;IT-532;pipeta_check
3310;yellow;2010-04-09;IT-532;pipeta_check
3311;yellow;2010-04-09;IT-532;pipeta_check
3312;yellow;2010-04-09;IT-532;pipeta_check
3313;yellow;2010-04-09;IT-515;pipeta_check
3314;yellow;2010-04-09;IT-532;pipeta_check
3315;yellow;2010-04-09;IT-532;pipeta_check
3316;yellow;2010-04-09;IT-532;pipeta_check
3317;yellow;2010-04-09;IT-532;pipeta_check
3318;yellow;2010-04-09;IT-532;pipeta_check
3319;yellow;2010-04-09;IT-532;pipeta_check
3320;yellow;2010-04-09;IT-532;pipeta_estrella
3321;yellow;2010-04-09;IT-532;pipeta_estrella
3322;yellow;2010-04-09;IT-532;pipeta_estrella
3323;yellow;2010-04-12;IT-515;pipeta_check
3324;yellow;2010-04-28;IT-532;pipeta_check
3325;yellow;2010-04-28;IT-532;pipeta_estrella
3326;yellow;2010-04-12;IT-532;pipeta_check
3327;yellow;2010-04-12;IT-532;pipeta_check
3328;yellow;2010-04-12;IT-532;pipeta_check
3329;yellow;2010-04-12;IT-532;pipeta_check
3330;yellow;2010-04-12;IT-532;pipeta_check
3331;yellow;2010-04-12;IT-532;pipeta_check
3332;yellow;2010-05-03;IT-515;pipeta_check
3333;yellow;2010-04-23;IT-532;pipeta_check
3334;yellow;2010-04-23;IT-532;pipeta_check
3335;yellow;2010-04-23;IT-532;pipeta_check
3336;yellow;2010-04-23;IT-532;pipeta_check
3337;yellow;2010-04-23;IT-532;pipeta_check
3338;yellow;2010-04-23;IT-532;pipeta_check
3339;yellow;2010-04-23;IT-532;pipeta_check
3340;yellow;2010-04-23;IT-532;pipeta_check
3341;yellow;2010-04-23;IT-532;pipeta_check
3342;yellow;2010-04-16;IT-532;pipeta_check
3343;yellow;2010-04-16;IT-532;pipeta_check
3344;yellow;2010-04-16;IT-532;pipeta_check
3345;yellow;2010-04-16;IT-532;pipeta_check
3346;yellow;2010-04-16;IT-532;pipeta_check
3347;yellow;2010-04-16;IT-532;pipeta_check
3348;yellow;2010-04-16;IT-532;pipeta_check
3349;yellow;2010-04-16;IT-532;pipeta_check
3350;yellow;2010-04-16;IT-532;pipeta_check
3351;yellow;2010-04-14;IT-532;pipeta_check
3352;yellow;2010-04-14;IT-532;pipeta_check
3353;yellow;2010-04-14;IT-532;pipeta_check
3354;yellow;2010-04-14;IT-532;pipeta_check
3355;yellow;2010-04-14;IT-532;pipeta_check
3356;yellow;2010-04-14;IT-532;pipeta_check
3357;yellow;2010-04-21;IT-532;pipeta_check
3358;yellow;2010-04-21;IT-532;pipeta_check
3359;yellow;2010-04-21;IT-532;pipeta_check
3360;yellow;2010-04-14;IT-532;pipeta_check
3361;yellow;2010-04-14;IT-532;pipeta_check
3362;yellow;2010-04-14;IT-532;pipeta_check
3363;yellow;2010-04-23;IT-532;pipeta_check
3364;yellow;2010-04-16;IT-532;pipeta_check
3365;yellow;2010-04-16;IT-532;pipeta_check
3366;yellow;2010-04-16;IT-532;pipeta_check
3367;yellow;2010-04-16;IT-532;pipeta_check
3368;yellow;2010-04-16;IT-532;pipeta_check
3369;yellow;2010-04-16;IT-532;pipeta_check
3370;yellow;2010-04-16;IT-532;pipeta_check
3371;yellow;2010-04-16;IT-532;pipeta_check
3372;yellow;2010-04-16;IT-532;pipeta_check
3373;yellow;2010-04-16;IT-532;pipeta_check
3374;yellow;2010-04-16;IT-532;pipeta_check
3375;yellow;2010-04-16;IT-532;pipeta_check
3376;yellow;2010-04-16;IT-515;pipeta_check
3377;yellow;2010-04-16;IT-515;pipeta_check
3378;yellow;2010-04-28;IT-532;pipeta_check
3379;yellow;2010-04-28;IT-532;pipeta_check
3380;yellow;2010-04-28;IT-532;pipeta_check
3381;yellow;2010-04-16;IT-532;pipeta_check
3382;yellow;2010-04-16;IT-532;pipeta_check
3383;yellow;2010-04-16;IT-532;pipeta_check
3384;yellow;2010-04-16;IT-532;pipeta_check
3385;yellow;2010-04-16;IT-532;pipeta_check
3386;yellow;2010-04-16;IT-532;pipeta_check
3387;yellow;2010-04-28;IT-532;pipeta_check
3388;yellow;2010-04-28;IT-532;pipeta_check
3389;yellow;2010-04-28;IT-532;pipeta_check
3390;yellow;2010-04-23;IT-532;pipeta_check
3391;yellow;2010-04-23;IT-532;pipeta_check
3392;yellow;2010-04-23;IT-532;pipeta_check
3393;yellow;2010-04-29;IT-532;pipeta_check
3394;yellow;2010-05-03;IT-515;pipeta_check
3395;yellow;2010-04-28;IT-532;pipeta_check
3396;yellow;2010-04-28;IT-532;pipeta_check
3397;yellow;2010-04-28;IT-532;pipeta_check
3398;yellow;2010-04-26;IT-532;pipeta_check
3399;yellow;2010-04-26;IT-532;pipeta_check
3400;yellow;2010-04-26;IT-532;pipeta_check
3401;yellow;2010-04-28;IT-532;pipeta_check
3402;yellow;2010-04-28;IT-532;pipeta_check
3403;yellow;2010-04-28;IT-532;pipeta_check
3404;yellow;2010-04-26;IT-532;pipeta_check
3405;yellow;2010-04-26;IT-532;pipeta_check
3406;yellow;2010-04-26;IT-532;pipeta_check
3407;yellow;2010-04-28;IT-532;pipeta_check
3408;yellow;2010-04-28;IT-532;pipeta_check
3409;yellow;2010-04-28;IT-532;pipeta_check
3410;yellow;2010-05-03;IT-515;pipeta_check
3411;yellow;2010-04-28;IT-532;pipeta_check
3412;yellow;2010-04-28;IT-532;pipeta_check
3413;yellow;2010-06-08;IT-532;pipeta_check
3414;yellow;2010-04-28;IT-532;pipeta_check
3415;yellow;2010-04-28;IT-532;pipeta_check
3416;yellow;2010-04-28;IT-532;pipeta_check
3417;yellow;2010-04-28;IT-532;pipeta_retirado
3418;yellow;2010-04-28;IT-532;pipeta_estrella
3419;yellow;2010-04-28;IT-532;pipeta_estrella
3420;yellow;2010-05-12;IT-532;pipeta_estrella
3421;yellow;2010-05-12;IT-532;pipeta_estrella
3422;yellow;2010-05-12;IT-532;pipeta_estrella
3423;yellow;2010-05-03;IT-532;pipeta_estrella
3424;yellow;2010-05-03;IT-532;pipeta_estrella
3425;yellow;2010-05-03;IT-532;pipeta_estrella
3426;yellow;2010-05-03;IT-532;pipeta_estrella
3427;yellow;2010-05-03;IT-532;pipeta_estrella
3428;yellow;2010-05-03;IT-532;pipeta_estrella
3429;yellow;2010-05-03;IT-532;pipeta_estrella
3430;yellow;2010-05-03;IT-532;pipeta_estrella
3431;yellow;2010-05-03;IT-532;pipeta_estrella
3432;yellow;2010-05-03;IT-532;pipeta_estrella
3433;yellow;2010-05-03;IT-532;pipeta_estrella
3434;yellow;2010-05-03;IT-532;pipeta_estrella
3435;yellow;2010-05-03;IT-532;pipeta_estrella
3436;yellow;2010-05-03;IT-532;pipeta_estrella
3437;yellow;2010-05-03;IT-532;pipeta_estrella
3438;yellow;2010-05-03;IT-532;pipeta_estrella
3439;yellow;2010-05-03;IT-532;pipeta_estrella
3440;yellow;2010-05-03;IT-532;pipeta_estrella
3441;yellow;2010-05-07;IT-515;pipeta_check
3442;yellow;2010-05-07;IT-515;pipeta_check
3443;yellow;2010-05-07;IT-532;pipeta_check
3444;yellow;2010-05-07;IT-532;pipeta_check
3445;yellow;2010-05-07;IT-532;pipeta_check
3446;yellow;2010-05-05;IT-532;pipeta_estrella
3447;yellow;2010-05-07;IT-515;pipeta_estrella
3448;yellow;2010-05-07;IT-532;pipeta_estrella
3449;yellow;2010-05-07;IT-532;pipeta_estrella
3450;yellow;2010-05-07;IT-532;pipeta_estrella
3451;yellow;2010-05-07;IT-532;pipeta_estrella
3452;yellow;2010-05-07;IT-532;pipeta_estrella
3453;yellow;2010-05-07;IT-532;pipeta_estrella
3454;yellow;2010-05-19;IT-515;pipeta_check
3455;yellow;2010-05-12;IT-532;pipeta_check
3456;yellow;2010-05-12;IT-532;pipeta_check
3457;yellow;2010-05-12;IT-532;pipeta_check
3458;yellow;2010-05-20;IT-515;pipeta_estrella
3459;yellow;2010-05-19;IT-532;pipeta_estrella
3460;yellow;2010-05-24;IT-515;pipeta_estrella
3461;yellow;2010-05-24;IT-515;pipeta_estrella
3462;yellow;2010-05-25;IT-515;pipeta_estrella
3463;yellow;2010-05-24;IT-515;pipeta_estrella
3464;yellow;2010-05-24;IT-515;pipeta_estrella
3465;yellow;2010-05-24;IT-515;pipeta_estrella
3466;yellow;2010-05-24;IT-515;pipeta_estrella
3467;yellow;2010-06-02;IT-532;pipeta_estrella
3468;yellow;2010-06-02;IT-532;pipeta_estrella
3469;yellow;2010-06-02;IT-532;pipeta_estrella
3470;yellow;2010-06-02;IT-532;pipeta_estrella
3471;yellow;2010-06-02;IT-532;pipeta_estrella
3472;yellow;2010-06-02;IT-532;pipeta_estrella
3473;yellow;2010-06-02;IT-532;pipeta_estrella
3474;yellow;2010-06-02;IT-532;pipeta_estrella
3475;yellow;2010-06-02;IT-532;pipeta_estrella
3476;yellow;2010-06-02;IT-532;pipeta_estrella
3477;yellow;2010-06-02;IT-532;pipeta_estrella
3478;yellow;2010-06-02;IT-532;pipeta_estrella
3479;yellow;2010-06-02;IT-532;pipeta_estrella
3480;yellow;2010-06-02;IT-532;pipeta_estrella
3481;yellow;2010-06-02;IT-532;pipeta_estrella
3482;yellow;2010-06-02;IT-532;pipeta_estrella
3483;yellow;2010-06-02;IT-532;pipeta_estrella
3484;yellow;2010-06-02;IT-532;pipeta_estrella
3485;yellow;2010-06-02;IT-532;pipeta_estrella
3486;yellow;2010-06-02;IT-532;pipeta_estrella
3487;yellow;2010-06-02;IT-532;pipeta_estrella
3488;yellow;2010-07-07;IT-515;pipeta_check
3489;yellow;2010-07-07;IT-515;pipeta_check
3490;yellow;2010-07-07;IT-515;pipeta_check
3491;yellow;2010-07-16;IT-532;pipeta_check
3492;yellow;2010-07-16;IT-532;pipeta_check
3493;yellow;2010-07-16;IT-532;pipeta_check
3494;yellow;2010-07-19;IT-532;pipeta_check
3495;yellow;2010-07-19;IT-532;pipeta_check
3496;yellow;2010-07-19;IT-532;pipeta_check
3497;yellow;2010-07-19;IT-532;pipeta_check
3498;yellow;2010-07-19;IT-532;pipeta_check
3499;yellow;2010-07-19;IT-532;pipeta_check
3500;yellow;2010-07-21;IT-515;pipeta_check
3501;yellow;2010-07-20;IT-532;pipeta_check
3502;yellow;2010-07-20;IT-532;pipeta_check
3503;yellow;2010-07-20;IT-532;pipeta_check
3504;yellow;2010-07-20;IT-532;pipeta_check
3505;yellow;2010-07-20;IT-532;pipeta_check
3506;yellow;2010-07-20;IT-532;pipeta_check
3507;yellow;2010-07-22;IT-532;pipeta_estrella
3508;yellow;2010-07-22;IT-532;pipeta_estrella
3509;yellow;2010-07-22;IT-532;pipeta_estrella
3510;yellow;2010-07-23;IT-515;pipeta_check
3511;yellow;2010-07-23;IT-532;pipeta_check
3512;yellow;2010-07-23;IT-532;pipeta_check
3513;yellow;2010-07-23;IT-532;pipeta_check
3514;yellow;2010-07-27;IT-515;pipeta_check
3515;yellow;2010-07-27;IT-532;pipeta_check
3516;yellow;2010-07-27;IT-532;pipeta_check
3517;yellow;2010-07-27;IT-532;pipeta_check
3518;yellow;2010-07-27;IT-515;pipeta_check
3519;yellow;2010-07-27;IT-532;pipeta_check
3520;yellow;2010-07-27;IT-532;pipeta_check
3521;yellow;2010-07-27;IT-532;pipeta_check
3522;yellow;2010-07-28;IT-515;pipeta_check
3523;yellow;2010-07-28;IT-532;pipeta_check
3524;yellow;2010-07-28;IT-532;pipeta_check
3525;yellow;2010-07-28;IT-532;pipeta_check
3526;yellow;2010-08-06;IT-532;pipeta_check
3527;yellow;2010-08-06;IT-532;pipeta_check
3528;yellow;2010-08-06;IT-532;pipeta_check
3529;yellow;2010-08-06;IT-532;pipeta_check
3530;yellow;2010-08-06;IT-532;pipeta_check
3531;yellow;2010-08-06;IT-532;pipeta_check
3532;yellow;2010-08-12;IT-515;pipeta_check
3533;yellow;2010-09-03;IT-515;pipeta_check
3534;yellow;2010-09-03;IT-515;pipeta_check
3535;yellow;2010-09-08;IT-532;pipeta_check
3536;yellow;2010-09-08;IT-532;pipeta_check
3537;yellow;2010-09-08;IT-532;pipeta_check
3538;yellow;2010-09-06;IT-532;pipeta_check
3539;yellow;2010-09-06;IT-532;pipeta_check
3540;yellow;2010-09-06;IT-532;pipeta_check
3541;yellow;2010-09-06;IT-532;pipeta_check
3542;yellow;2010-09-06;IT-532;pipeta_check
3543;yellow;2010-09-06;IT-532;pipeta_check
3544;yellow;2010-09-06;IT-532;pipeta_check
3545;yellow;2010-09-02;IT-532;pipeta_estrella
3546;yellow;2010-09-07;IT-532;pipeta_estrella
3547;yellow;2010-09-07;IT-532;pipeta_estrella
3548;yellow;2010-09-07;IT-532;pipeta_estrella
3549;yellow;2010-09-02;IT-532;pipeta_estrella
3550;yellow;2010-09-03;IT-515;pipeta_estrella
3551;yellow;2012-10-31;IT-532;pipeta_estrella
3552;yellow;2012-10-31;IT-532;pipeta_check
3553;yellow;2012-10-31;IT-532;pipeta_check
3554;yellow;2012-10-31;IT-532;pipeta_check
3555;yellow;2012-11-01;IT-532;pipeta_check
3556;yellow;2012-11-01;IT-532;pipeta_check
3557;yellow;2012-11-01;IT-532;pipeta_check
3558;yellow;2012-11-01;IT-532;pipeta_check
3559;yellow;2012-11-01;IT-532;pipeta_check
3560;yellow;2012-11-01;IT-532;pipeta_check
3561;yellow;2012-11-01;IT-532;pipeta_check
3562;yellow;2012-11-01;IT-532;pipeta_check
3563;yellow;2012-11-01;IT-532;pipeta_check
3564;yellow;2012-11-02;IT-532;pipeta_check
3565;yellow;2012-11-02;IT-532;pipeta_check
3566;yellow;2012-11-02;IT-532;pipeta_check
3567;yellow;2012-11-02;IT-532;pipeta_check
3568;yellow;2012-11-02;IT-532;pipeta_check
3569;yellow;2012-11-02;IT-532;pipeta_check
3570;yellow;2012-11-02;IT-532;pipeta_check
3571;yellow;2012-11-02;IT-532;pipeta_check
3572;yellow;2012-11-02;IT-532;pipeta_check
3573;yellow;2012-11-05;IT-532;pipeta_check
3574;yellow;2012-11-05;IT-532;pipeta_check
3575;yellow;2012-11-05;IT-532;pipeta_check
3576;yellow;2012-11-05;IT-532;pipeta_check
3577;yellow;2012-11-05;IT-532;pipeta_check
3578;yellow;2012-11-05;IT-532;pipeta_check
3579;yellow;2012-11-05;IT-532;pipeta_check
3580;yellow;2012-11-05;IT-532;pipeta_check
3581;yellow;2012-11-05;IT-532;pipeta_check
3582;yellow;2012-11-05;IT-532;pipeta_check
3583;yellow;2012-11-05;IT-532;pipeta_check
3584;yellow;2012-11-05;IT-532;pipeta_check
3585;yellow;2012-11-05;IT-532;pipeta_check
3586;yellow;2012-11-05;IT-532;pipeta_check
3587;yellow;2012-11-05;IT-532;pipeta_check
3588;yellow;2012-11-05;IT-532;pipeta_check
3589;yellow;2012-11-05;IT-532;pipeta_check
3590;yellow;2012-11-05;IT-532;pipeta_check
3591;yellow;2012-11-05;IT-532;pipeta_check
3592;yellow;2012-11-05;IT-532;pipeta_check
3593;yellow;2012-11-05;IT-532;pipeta_check
3594;yellow;2012-11-05;IT-532;pipeta_check
3595;yellow;2012-11-05;IT-532;pipeta_check
3596;yellow;2012-11-05;IT-532;pipeta_check
3597;yellow;2012-11-05;IT-532;pipeta_check
3598;yellow;2012-11-05;IT-532;pipeta_check
3599;yellow;2012-11-05;IT-532;pipeta_check
3600;yellow;2012-11-05;IT-532;pipeta_check
3601;yellow;2012-11-05;IT-532;pipeta_check
3602;yellow;2012-11-05;IT-532;pipeta_check
3603;yellow;2012-11-05;IT-532;pipeta_check
3604;yellow;2012-11-05;IT-532;pipeta_check
3605;yellow;2012-11-05;IT-532;pipeta_check
3606;yellow;2012-11-05;IT-532;pipeta_check
3607;yellow;2012-11-05;IT-532;pipeta_check
3608;yellow;2012-11-05;IT-532;pipeta_check
3609;yellow;2012-11-05;IT-532;pipeta_check
3610;yellow;2012-11-05;IT-532;pipeta_check
3611;yellow;2012-11-05;IT-532;pipeta_check
3612;yellow;2012-11-05;IT-532;pipeta_check
3613;yellow;2012-11-05;IT-532;pipeta_check
3614;yellow;2012-11-05;IT-532;pipeta_check
3615;yellow;2012-11-05;IT-532;pipeta_check
3616;yellow;2012-11-05;IT-532;pipeta_check
3617;yellow;2012-11-05;IT-532;pipeta_check
3618;yellow;2012-11-06;IT-532;pipeta_check
3619;yellow;2012-11-06;IT-532;pipeta_check
3620;yellow;2012-11-06;IT-532;pipeta_check
3621;yellow;2012-11-06;IT-532;pipeta_check
3622;yellow;2012-11-06;IT-532;pipeta_check
3623;yellow;2012-11-06;IT-532;pipeta_check
3624;yellow;2012-11-06;IT-532;pipeta_check
3625;yellow;2012-11-06;IT-532;pipeta_check
3626;yellow;2012-11-06;IT-532;pipeta_check
3627;yellow;2012-11-07;IT-532;pipeta_check
3628;yellow;2012-11-07;IT-532;pipeta_check
3629;yellow;2012-11-07;IT-532;pipeta_check
3630;yellow;2012-11-07;IT-532;pipeta_check
3631;yellow;2012-11-07;IT-532;pipeta_check
3632;yellow;2012-11-07;IT-532;pipeta_check
3633;yellow;2012-11-07;IT-532;pipeta_check
3634;yellow;2012-11-07;IT-532;pipeta_check
3635;yellow;2012-11-07;IT-532;pipeta_check
3636;yellow;2012-11-14;IT-532;pipeta_retirado
3637;yellow;2012-11-14;IT-532;pipeta_retirado
3638;yellow;2012-11-14;IT-532;pipeta_retirado
3639;yellow;2012-11-14;IT-532;pipeta_retirado
3640;yellow;2012-11-14;IT-532;pipeta_retirado
3641;yellow;2012-11-14;IT-532;pipeta_retirado
3642;yellow;2012-11-14;IT-532;pipeta_retirado
3643;yellow;2012-11-14;IT-532;pipeta_retirado
3644;yellow;2012-11-14;IT-532;pipeta_retirado
3645;yellow;2012-11-14;IT-532;pipeta_retirado
3646;yellow;2012-11-14;IT-532;pipeta_retirado
3647;yellow;2012-11-14;IT-532;pipeta_retirado
3648;yellow;2012-11-14;IT-532;pipeta_retirado
3649;yellow;2012-11-14;IT-532;pipeta_retirado
3650;yellow;2012-11-14;IT-532;pipeta_retirado
3651;yellow;2012-11-14;IT-532;pipeta_check
3652;yellow;2012-11-14;IT-532;pipeta_check
3653;yellow;2012-11-14;IT-532;pipeta_check
3654;yellow;2012-11-14;IT-532;pipeta_check
3655;yellow;2012-11-14;IT-532;pipeta_check
3656;yellow;2012-11-14;IT-532;pipeta_check
3657;yellow;2012-11-14;IT-532;pipeta_check
3658;yellow;2012-11-14;IT-532;pipeta_check
3659;yellow;2012-11-14;IT-532;pipeta_check
3660;yellow;2012-11-14;IT-532;pipeta_check
3661;yellow;2012-11-14;IT-532;pipeta_check
3662;yellow;2012-11-14;IT-532;pipeta_check
3663;yellow;2012-11-14;IT-532;pipeta_check
3664;yellow;2012-11-14;IT-532;pipeta_check
3665;yellow;2012-11-14;IT-532;pipeta_check
3666;yellow;2012-11-14;IT-532;pipeta_check
3667;yellow;2012-11-14;IT-532;pipeta_check
3668;yellow;2012-11-14;IT-532;pipeta_check
3669;yellow;2012-11-14;IT-532;pipeta_retirado
3670;yellow;2012-11-14;IT-532;pipeta_retirado
3671;yellow;2012-11-14;IT-532;pipeta_retirado
3672;yellow;2012-11-14;IT-532;pipeta_retirado
3673;yellow;2012-11-14;IT-532;pipeta_retirado
3674;yellow;2012-11-14;IT-532;pipeta_retirado
3675;yellow;2012-11-14;IT-532;pipeta_retirado
3676;yellow;2012-11-14;IT-532;pipeta_retirado
3677;yellow;2012-11-14;IT-532;pipeta_retirado
3678;yellow;2012-11-14;IT-532;pipeta_retirado
3679;yellow;2012-11-14;IT-532;pipeta_retirado
3680;yellow;2012-11-14;IT-532;pipeta_retirado
3681;yellow;2012-11-15;IT-532;pipeta_check
3682;yellow;2012-11-15;IT-532;pipeta_check
3683;yellow;2012-11-15;IT-532;pipeta_check
